"year","code","product","country","Exported","Imported"
2015,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","США",19985,NA
2015,"0409","Натуральний мед","cases",83982,NA
2015,"08","Edible fruit and nuts; peel of citrus fruit or melons","Африка",NA,44025
2015,"0802","Інші горіхи, свіжі або сушені, неочищені або очищені","cases",102389,NA
2015,"10","Злаки","all",6057490,NA
2015,"10","Злаки","Азія",2864238,37937
2015,"10","Злаки","Африка",1492539,208
2015,"10","Злаки","ЄС",1625848,NA
2015,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Азія",763547,NA
2015,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Африка",49441,NA
2015,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","ЄС",647179,NA
2015,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","all",3299799,NA
2015,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Азія",2288389,NA
2015,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Африка",238672,NA
2015,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","ЄС",678676,NA
2015,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","США",4831,NA
2015,"17","Sugars and sugar confectionery","Африка",854,NA
2015,"18","Cocoa and cocoa preparations","Африка",NA,70850
2015,"1806","Шоколад та інші готові харчові продукти з вмістом какао","cases",158756,70365
2015,"2203","Пиво із солоду","cases",21987,NA
2015,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,56226
2015,"23","Residues and waste from the food industries; prepared animal fodder","Африка",51970,NA
2015,"24","Тютюн і промислові замінники тютюну","cases",350796,405694
2015,"24","Тютюн і промислові замінники тютюну","Африка",70605,53672
2015,"24","Тютюн і промислові замінники тютюну","США",NA,17918
2015,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,16750
2015,"26","Руди, шлак і зола","all",2216459,NA
2015,"26","Руди, шлак і зола","Азія",1116666,NA
2015,"26","Руди, шлак і зола","Африка",NA,237587
2015,"26","Руди, шлак і зола","ЄС",962543,NA
2015,"26","Руди, шлак і зола","Росія",NA,143717
2015,"26","Руди, шлак і зола","США",18211,NA
2015,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",488016,10882446
2015,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",50055,418818
2015,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,68651
2015,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",360302,3404166
2015,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",49957,3713602
2015,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",595,394963
2015,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",967422,NA
2015,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",66900,NA
2015,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",609894,NA
2015,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",71219,NA
2015,"29","Органічні хімічні речовини","Росія",NA,118218
2015,"30","Фармацевтичні товари","all",NA,1367034
2015,"30","Фармацевтичні товари","ЄС",NA,988855
2015,"30","Фармацевтичні товари","США",NA,76977
2015,"31","Добрива","Азія",262685,NA
2015,"31","Добрива","Африка",57385,NA
2015,"31","Добрива","Росія",NA,522935
2015,"38","Miscellaneous chemical products","США",NA,18352
2015,"39","Пластмаси та вироби з них","all",NA,2092953
2015,"39","Пластмаси та вироби з них","Азія",NA,539903
2015,"39","Пластмаси та вироби з них","ЄС",NA,1086661
2015,"39","Пластмаси та вироби з них","Росія",NA,289850
2015,"39","Пластмаси та вироби з них","США",NA,62792
2015,"40","Гума та вироби з нього","Африка",NA,2538
2015,"40","Гума та вироби з нього","Росія",NA,102961
2015,"44","Деревина та вироби з деревини; деревне вугілля","cases",1106386,NA
2015,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",712685,NA
2015,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,751998
2015,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,521506
2015,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",319198,137252
2015,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",321210,NA
2015,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",507,NA
2015,"72","Залізо та сталь","all",8077621,NA
2015,"72","Залізо та сталь","Азія",2699003,215908
2015,"72","Залізо та сталь","Африка",1467950,2582
2015,"72","Залізо та сталь","ЄС",2623447,NA
2015,"72","Залізо та сталь","Росія",776456,203063
2015,"72","Залізо та сталь","США",184244,NA
2015,"73","Вироби з чавуну або сталі","all",916985,NA
2015,"73","Вироби з чавуну або сталі","Азія",276216,NA
2015,"73","Вироби з чавуну або сталі","Африка",24283,NA
2015,"73","Вироби з чавуну або сталі","Росія",253620,NA
2015,"73","Вироби з чавуну або сталі","США",55629,NA
2015,"74","Copper and articles thereof","США",2210,NA
2015,"76","Aluminium and articles thereof","США",55,NA
2015,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",17924,NA
2015,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",3127,NA
2015,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",1961642,3578204
2015,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",576046,816170
2015,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",23454,NA
2015,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",363225,1570392
2015,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",900582,800028
2015,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,224436
2015,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",1979214,2695165
2015,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,1228348
2015,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",1434077,1093112
2015,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",254703,153193
2015,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",12646,76218
2015,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,634046
2015,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",210822,NA
2015,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",110065,NA
2015,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",15416,NA
2015,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","all",NA,1619874
2015,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Азія",NA,393635
2015,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","ЄС",NA,829454
2015,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Росія",58522,68337
2015,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","США",NA,195903
2015,"8703","Автомобілі легкові та інші моторні транспортні засоби, призначені головним чином для перевезення людей, в тому числі. універсали і гоночні автомобілі","cases",NA,819959
2015,"88","Aircraft, spacecraft, and parts thereof","Африка",32173,NA
2015,"88","Aircraft, spacecraft, and parts thereof","США",20732,NA
2015,"89","Ships, boats and floating structures","Африка",572,NA
2015,"90","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...","США",6084,62101
2015,"99","Commodities not elsewhere specified","Африка",13051,NA
2015,"99","Commodities not elsewhere specified","США",5637,NA
2015,"TOTAL","All products","all",38127040,37516153
2015,"TOTAL","All products","Азія",13843879,7567784
2015,"TOTAL","All products","Африка",3802990,601693
2015,"TOTAL","All products","ЄС",13019306,15330722
2015,"TOTAL","All products","Росія",4827718,7492718
2015,"TOTAL","All products","США",481975,1483940
2016,"02","М'ясо і харчові м'ясні субпродукти","cases",NA,80773
2016,"02","М'ясо і харчові м'ясні субпродукти","Росія",10,NA
2016,"02","М'ясо і харчові м'ясні субпродукти","США",NA,662
2016,"0207","Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls, fresh, chilled or frozen","cases",292508,NA
2016,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Африка",27334,NA
2016,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Росія",5,NA
2016,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","США",19102,NA
2016,"0409","Натуральний мед","cases",97258,NA
2016,"08","Edible fruit and nuts; peel of citrus fruit or melons","Африка",NA,26801
2016,"0802","Інші горіхи, свіжі або сушені, неочищені або очищені","cases",79192,NA
2016,"10","Злаки","all",6073915,NA
2016,"10","Злаки","Азія",3171864,24527
2016,"10","Злаки","Африка",1521926,15
2016,"10","Злаки","ЄС",1278399,NA
2016,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Азія",564007,NA
2016,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Африка",316177,NA
2016,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","ЄС",608342,NA
2016,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","all",3962969,NA
2016,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Азія",2429721,NA
2016,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Африка",236222,NA
2016,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","ЄС",1208433,NA
2016,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","США",7045,NA
2016,"17","Sugars and sugar confectionery","Африка",61306,NA
2016,"18","Cocoa and cocoa preparations","Африка",NA,80461
2016,"1806","Шоколад та інші готові харчові продукти з вмістом какао","cases",134270,70524
2016,"2203","Пиво із солоду","cases",19140,NA
2016,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,85194
2016,"23","Residues and waste from the food industries; prepared animal fodder","Африка",63120,NA
2016,"24","Тютюн і промислові замінники тютюну","cases",321816,430223
2016,"24","Тютюн і промислові замінники тютюну","Африка",55056,60134
2016,"24","Тютюн і промислові замінники тютюну","США",NA,17539
2016,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,10450
2016,"26","Руди, шлак і зола","all",1954649,NA
2016,"26","Руди, шлак і зола","Азія",821477,NA
2016,"26","Руди, шлак і зола","Африка",NA,191802
2016,"26","Руди, шлак і зола","ЄС",963318,NA
2016,"26","Руди, шлак і зола","Росія",NA,101087
2016,"26","Руди, шлак і зола","США",15424,NA
2016,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",446457,7851500
2016,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",43111,430237
2016,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,49521
2016,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",342740,2539507
2016,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",40687,1867492
2016,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",266,212834
2016,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",631092,NA
2016,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",50,NA
2016,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",505119,NA
2016,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",6627,NA
2016,"29","Органічні хімічні речовини","Росія",NA,70119
2016,"30","Фармацевтичні товари","all",NA,1606956
2016,"30","Фармацевтичні товари","ЄС",NA,1136480
2016,"30","Фармацевтичні товари","США",NA,92156
2016,"31","Добрива","Азія",161915,NA
2016,"31","Добрива","Африка",35536,NA
2016,"31","Добрива","Росія",NA,551787
2016,"31","Добрива","США",6,NA
2016,"38","Miscellaneous chemical products","США",NA,19122
2016,"39","Пластмаси та вироби з них","all",NA,2201118
2016,"39","Пластмаси та вироби з них","Азія",NA,640885
2016,"39","Пластмаси та вироби з них","ЄС",NA,1120006
2016,"39","Пластмаси та вироби з них","Росія",NA,236872
2016,"39","Пластмаси та вироби з них","США",NA,81390
2016,"40","Гума та вироби з нього","Африка",NA,324
2016,"40","Гума та вироби з нього","Росія",NA,121097
2016,"44","Деревина та вироби з деревини; деревне вугілля","cases",1130634,NA
2016,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",784144,NA
2016,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,798754
2016,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,547999
2016,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",230296,143778
2016,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",345382,NA
2016,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",819,NA
2016,"72","Залізо та сталь","all",7247249,NA
2016,"72","Залізо та сталь","Азія",2039697,248379
2016,"72","Залізо та сталь","Африка",1223325,6857
2016,"72","Залізо та сталь","ЄС",2683261,NA
2016,"72","Залізо та сталь","Росія",688590,250473
2016,"72","Залізо та сталь","США",224939,NA
2016,"73","Вироби з чавуну або сталі","all",689794,NA
2016,"73","Вироби з чавуну або сталі","Азія",126593,NA
2016,"73","Вироби з чавуну або сталі","Африка",9877,NA
2016,"73","Вироби з чавуну або сталі","Росія",204630,NA
2016,"73","Вироби з чавуну або сталі","США",25405,NA
2016,"74","Copper and articles thereof","США",1605,NA
2016,"76","Aluminium and articles thereof","США",154,NA
2016,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",17305,NA
2016,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",3861,NA
2016,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",1561255,4686129
2016,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",422647,1173285
2016,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",23175,NA
2016,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",366176,2409902
2016,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",642870,585075
2016,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,266254
2016,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",2076690,3203225
2016,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Азія",NA,1547545
2016,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","ЄС",1612664,1214881
2016,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","Росія",174197,128525
2016,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","США",20610,124744
2016,"8517","Телефонні апарати, в тому числі. телефони для сотових мереж зв'язку та інших бездротових мереж; пристрої для передачі або прийому голосу, зображень або інших даних","cases",NA,688447
2016,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","all",237776,NA
2016,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","Росія",111631,NA
2016,"86","Залізничні або трамвайні локомотиви, рухомий склад та їх частини; залізничні або трамвайні колії та їх частини; механічне та електромеханічне обладнання сигналізації для шляхів","США",5014,NA
2016,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","all",NA,2814020
2016,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Азія",NA,618955
2016,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","ЄС",NA,1457074
2016,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","Росія",41489,112814
2016,"87","Транспортні засоби та їх частини та приладдя, окрім залізничного або трамвайного рухомого складу ","США",NA,385172
2016,"8703","Автомобілі легкові та інші моторні транспортні засоби, призначені головним чином для перевезення людей, в тому числі. універсали і гоночні автомобілі","cases",NA,1441459
2016,"88","Aircraft, spacecraft, and parts thereof","Африка",8415,NA
2016,"88","Aircraft, spacecraft, and parts thereof","США",19412,NA
2016,"89","Ships, boats and floating structures","Африка",9653,NA
2016,"90","Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical ...","США",10804,73554
2016,"99","Commodities not elsewhere specified","Африка",20263,NA
2016,"99","Commodities not elsewhere specified","США",10730,NA
2016,"TOTAL","All products","all",36361032,39249626
2016,"TOTAL","All products","Азія",12693732,9281490
2016,"TOTAL","All products","Африка",3860864,553929
2016,"TOTAL","All products","ЄС",13504037,17141352
2016,"TOTAL","All products","Росія",3592866,5149313
2016,"TOTAL","All products","США",427499,1692040
2017,"02","М'ясо і харчові м'ясні субпродукти","cases",NA,112072
2017,"02","М'ясо і харчові м'ясні субпродукти","Росія",10,NA
2017,"02","М'ясо і харчові м'ясні субпродукти","США",NA,654
2017,"0207","Meat and edible offal of fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls, fresh, chilled or frozen","cases",390032,NA
2017,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Африка",63276,NA
2017,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","Росія",6,NA
2017,"04","Молочні продукти; яйця птахів; натуральний мед; харчові продукти тваринного походження","США",28171,NA
2017,"0409","Натуральний мед","cases",133943,NA
2017,"08","Edible fruit and nuts; peel of citrus fruit or melons","Африка",NA,33985
2017,"0802","Інші горіхи, свіжі або сушені, неочищені або очищені","cases",101182,NA
2017,"10","Злаки","all",6501877,NA
2017,"10","Злаки","Азія",3013145,31087
2017,"10","Злаки","Африка",1703928,4
2017,"10","Злаки","ЄС",1709798,NA
2017,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Азія",734749,NA
2017,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","Африка",160127,NA
2017,"12","Оліюваті насіння і плоди; різниі зернові, насіння і плоди; промислові або лікарські рослини; солома і корм","ЄС",1095991,NA
2017,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","all",4612615,NA
2017,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Азія",2781303,NA
2017,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","Африка",211300,NA
2017,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","ЄС",1484333,NA
2017,"15","Тваринні або рослинні жири і масла та продукти їх розщеплення; готові харчові жири; тваринні або рослинні воски","США",14508,NA
2017,"17","Sugars and sugar confectionery","Африка",99670,NA
2017,"18","Cocoa and cocoa preparations","Африка",NA,86451
2017,"1806","Шоколад та інші готові харчові продукти з вмістом какао","cases",152050,92258
2017,"2203","Пиво із солоду","cases",31811,NA
2017,"2204","Вино з свіжого винограду, вкл. кріплені вина","cases",NA,104071
2017,"23","Residues and waste from the food industries; prepared animal fodder","Африка",66419,NA
2017,"24","Тютюн і промислові замінники тютюну","cases",355730,395648
2017,"24","Тютюн і промислові замінники тютюну","Африка",55281,65322
2017,"24","Тютюн і промислові замінники тютюну","США",NA,15198
2017,"25","Salt; sulphur; earths and stone; plastering materials, lime and cement","Африка",NA,6526
2017,"26","Руди, шлак і зола","all",2736137,NA
2017,"26","Руди, шлак і зола","Азія",965929,NA
2017,"26","Руди, шлак і зола","Африка",NA,285397
2017,"26","Руди, шлак і зола","ЄС",1544919,NA
2017,"26","Руди, шлак і зола","Росія",NA,73261
2017,"26","Руди, шлак і зола","США",16366,NA
2017,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","all",790374,11559446
2017,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Азія",63614,781549
2017,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Африка",NA,75114
2017,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","ЄС",531390,2930641
2017,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","Росія",111893,3326897
2017,"27","Мінеральне паливо, мінеральні масла і продукти її перегонки; бітумінозні речовини; мінеральні воски","США",412,683880
2017,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","all",780581,NA
2017,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Африка",2910,NA
2017,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","Росія",611037,NA
2017,"28","Неорганічні хімічні речовини; органічні або неорганічні сполуки дорогоцінних металів, рідкоземельних металів, радіоактивних елементів або ізотопів","США",8541,NA
2017,"29","Органічні хімічні речовини","Росія",NA,106865
2017,"30","Фармацевтичні товари","all",NA,1767339
2017,"30","Фармацевтичні товари","ЄС",NA,1291556
2017,"30","Фармацевтичні товари","США",NA,104691
2017,"31","Добрива","Азія",58629,NA
2017,"31","Добрива","Африка",8494,NA
2017,"31","Добрива","Росія",NA,701415
2017,"31","Добрива","США",314,NA
2017,"38","Miscellaneous chemical products","США",NA,31056
2017,"39","Пластмаси та вироби з них","all",NA,2458931
2017,"39","Пластмаси та вироби з них","Азія",NA,644287
2017,"39","Пластмаси та вироби з них","ЄС",NA,1273497
2017,"39","Пластмаси та вироби з них","Росія",NA,295789
2017,"39","Пластмаси та вироби з них","США",NA,101417
2017,"40","Гума та вироби з нього","Африка",NA,457
2017,"40","Гума та вироби з нього","Росія",NA,142690
2017,"44","Деревина та вироби з деревини; деревне вугілля","cases",1204743,NA
2017,"44","Деревина та вироби з деревини; деревне вугілля","ЄС",834502,NA
2017,"48","Папір і картон; вироби з паперової маси, паперу або картону","all",NA,813257
2017,"48","Папір і картон; вироби з паперової маси, паперу або картону","ЄС",NA,558123
2017,"48","Папір і картон; вироби з паперової маси, паперу або картону","Росія",179616,133962
2017,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","ЄС",368961,NA
2017,"62","Одяг та додаткові речі до одягу, крім трикотажних машинного чи ручного в'язання","США",1288,NA
2017,"72","Залізо та сталь","all",8667345,NA
2017,"72","Залізо та сталь","Азія",2408099,355601
2017,"72","Залізо та сталь","Африка",1349330,3153
2017,"72","Залізо та сталь","ЄС",3192154,NA
2017,"72","Залізо та сталь","Росія",723740,336767
2017,"72","Залізо та сталь","США",529291,NA
2017,"73","Вироби з чавуну або сталі","all",894806,NA
2017,"73","Вироби з чавуну або сталі","Азія",154479,NA
2017,"73","Вироби з чавуну або сталі","Африка",9019,NA
2017,"73","Вироби з чавуну або сталі","Росія",224206,NA
2017,"73","Вироби з чавуну або сталі","США",79213,NA
2017,"74","Copper and articles thereof","США",8276,NA
2017,"76","Aluminium and articles thereof","США",715,NA
2017,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","all",21451,NA
2017,"82","Інструменти, ножові вироби, ложки та виделки з недорогоцінних металів; їх частини з основного металу","Азія",4759,NA
2017,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","all",1693407,5691054
2017,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Азія",425363,1508447
2017,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Африка",13406,NA
2017,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","ЄС",450997,2915555
2017,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","Росія",663519,584076
2017,"84","Машини, механічні прилади, ядерні реактори, котли; їх частини","США",NA,349569
2017,"85","Електричні машини і устаткування та їх частини; звукозаписувальна техніка та репродуктори, телевізійні зображення і звукові реєстратори і репродуктори, а також частини та приладдя таких виробів","all",2548237,4125698
